order,replicate,arm_id,run_id,attempt_number,sequence,trace_line,call_index,event,tool,paths,summary,attempt_resolved,hidden_passed,hidden_total,failed_probe_ids
8,2,D_no_verification,20260717T033627Z-90fe8205,1,17,57,1,file_read,shell_command,src//reservation_fixture//events//publisher.py,"{""command"":""Get-Content -Path src\\reservation_fixture\\events\\publisher.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T033627Z-90fe8205\\workspace"",""timeout_ms"":10000}",1,10,10,
8,2,D_no_verification,20260717T033627Z-90fe8205,1,18,58,1,file_read,shell_command,tests//test_api_schemas.py,"{""command"":""Get-Content -Path tests\\test_api_schemas.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T033627Z-90fe8205\\workspace"",""timeout_ms"":10000}",1,10,10,
8,2,D_no_verification,20260717T033627Z-90fe8205,1,19,59,1,file_read,shell_command,src//reservation_fixture//__init__.py|src//reservation_fixture//api//__init__.py|src//reservation_fixture//cancellation//__init__.py,"{""command"":""Get-Content -Path src\\reservation_fixture\\__init__.py; Get-Content -Path src\\reservation_fixture\\api\\__init__.py; Get-Content -Path src\\reservation_fixture\\cancellation\\__init__.py"",""workdir"":""D:\\code\\workspace\\hal...",1,10,10,
8,2,D_no_verification,20260717T033627Z-90fe8205,1,20,70,1,edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v4-natural/D_no_verification/20260717T033627Z-90fe8205/workspace/src/reservation_fixture/events/cancellation_audit.py,*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v4-natural\D_no_verification\20260717T033627Z-90fe8205\workspace\src\reservation_fixture\events\cancellation_audit.py @@ from reservation_fixture.domain....,1,10,10,
8,2,D_no_verification,20260717T033627Z-90fe8205,1,21,74,1,edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v4-natural/D_no_verification/20260717T033627Z-90fe8205/workspace/src/reservation_fixture/api/cancellation.py,"*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v4-natural\D_no_verification\20260717T033627Z-90fe8205\workspace\src\reservation_fixture\api\cancellation.py @@ from typing import Any, Callable +from re...",1,10,10,
8,2,D_no_verification,20260717T033627Z-90fe8205,1,22,82,1,test_run|edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v4-natural/D_no_verification/20260717T033627Z-90fe8205/workspace/tests/test_cancellation_api.py,*** Begin Patch *** Add File: D:\code\workspace\half-experiment-runs\reservation-v4-natural\D_no_verification\20260717T033627Z-90fe8205\workspace\tests\test_cancellation_api.py +from copy import deepcopy +from decimal import Decimal + +i...,1,10,10,
8,2,D_no_verification,20260717T033627Z-90fe8205,1,23,89,1,test_run,shell_command,,"{""command"":""pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T033627Z-90fe8205\\workspace"",""timeout_ms"":120000}",1,10,10,
8,2,D_no_verification,20260717T033627Z-90fe8205,1,24,95,1,search,shell_command,,"{""command"":""rg -n \""NotImplementedError|successor task\"" src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T033627Z-90fe8205\\workspace"",""timeout_ms"":10000}",1,10,10,
8,2,D_no_verification,20260717T033627Z-90fe8205,1,25,96,1,file_read,shell_command,src//reservation_fixture//api//cancellation.py,"{""command"":""Get-Content -Path src\\reservation_fixture\\api\\cancellation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T033627Z-90fe8205\\workspace"",""timeout_ms"":10000}",1,10,10,
8,2,D_no_verification,20260717T033627Z-90fe8205,1,26,97,1,file_read,shell_command,src//reservation_fixture//events//cancellation_audit.py,"{""command"":""Get-Content -Path src\\reservation_fixture\\events\\cancellation_audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T033627Z-90fe8205\\workspace"",""timeout_ms"":10...",1,10,10,
8,2,D_no_verification,20260717T033627Z-90fe8205,1,27,,,evaluation,HALF private evaluator,,public 29/29; hidden 10/10,1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,1,17,1,file_read,shell_command,src//reservation_fixture//api//cancellation.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\api\\cancellation.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":10000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,2,18,1,file_read,shell_command,src//reservation_fixture//events//cancellation_audit.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\events\\cancellation_audit.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":10000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,3,19,1,file_read,shell_command,src//reservation_fixture//api//schemas.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\api\\schemas.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":10000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,4,20,1,file_read,shell_command,src//reservation_fixture//cancellation//service.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\cancellation\\service.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":10000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,5,21,1,search,shell_command,,"{""command"":""rg -n \""cancel|cancellation|reservation_to_dict|record_.*audit|publish|UnitOfWork|unit\"" tests src\\reservation_fixture"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1...",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,6,31,1,file_read,shell_command,src//reservation_fixture//api//reservation.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\api\\reservation.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":10000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,7,32,1,file_read,shell_command,src//reservation_fixture//events//audit.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\events\\audit.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":10000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,8,33,1,file_read,shell_command,src//reservation_fixture//api//serializer.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\api\\serializer.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":10000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,9,34,1,file_read,shell_command,src//reservation_fixture//repositories//memory.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\repositories\\memory.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":10000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,10,35,1,file_read,shell_command,tests//test_cancellation_service.py|tests//test_reservation_api.py,"{""command"":""Get-Content -LiteralPath 'tests\\test_reservation_api.py'; Get-Content -LiteralPath 'tests\\test_cancellation_service.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z...",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,11,45,1,file_read,shell_command,src//reservation_fixture//events//publisher.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\events\\publisher.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":10000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,12,46,1,file_read,shell_command,src//reservation_fixture//domain//models.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\domain\\models.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":10000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,13,47,1,file_read,shell_command,src//reservation_fixture//domain//errors.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\domain\\errors.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":10000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,14,48,1,file_read,shell_command,src//reservation_fixture//api//__init__.py|src//reservation_fixture//events//__init__.py,"{""command"":""Get-Content -LiteralPath 'src\\reservation_fixture\\events\\__init__.py'; Get-Content -LiteralPath 'src\\reservation_fixture\\api\\__init__.py'"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_...",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,15,57,1,test_run|edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v4-natural/A_full/20260717T063558Z-1d8cd312/workspace/src/reservation_fixture/api/__init__.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/A_full/20260717T063558Z-1d8cd312/workspace/src/reservation_fixture/api/cancellation.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/A_full/20260717T063558Z-1d8cd312/workspace/src/reservation_fixture/events/__init__.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/A_full/20260717T063558Z-1d8cd312/workspace/src/reservation_fixture/events/cancellation_audit.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/A_full/20260717T063558Z-1d8cd312/workspace/tests/test_cancellation_api.py,"*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v4-natural\A_full\20260717T063558Z-1d8cd312\workspace\src\reservation_fixture\api\cancellation.py @@ from typing import Any, Callable +from reservation_f...",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,16,64,1,test_run,shell_command,,"{""command"":""python -m pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":120000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,17,70,1,search,shell_command,,"{""command"":""rg -n \""NotImplementedError|successor task|reservation.cancelled|cancel_reservation\"" src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""tim...",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,18,71,1,test_run,shell_command,tests/test_cancellation_api.py|tests/test_reservation_api.py,"{""command"":""python -m pytest tests/test_cancellation_api.py tests/test_reservation_api.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\A_full\\20260717T063558Z-1d8cd312\\workspace"",""timeout_ms"":120000}",1,10,10,
9,3,A_full,20260717T063558Z-1d8cd312,1,19,,,evaluation,HALF private evaluator,,public 29/29; hidden 10/10,1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,1,19,1,file_read,shell_command,src//reservation_fixture//api//cancellation.py,"{""command"":""Get-Content src\\reservation_fixture\\api\\cancellation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,2,20,1,file_read,shell_command,src//reservation_fixture//events//cancellation_audit.py,"{""command"":""Get-Content src\\reservation_fixture\\events\\cancellation_audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,3,21,1,file_read,shell_command,src//reservation_fixture//cancellation//service.py,"{""command"":""Get-Content src\\reservation_fixture\\cancellation\\service.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,4,22,1,file_read,shell_command,src//reservation_fixture//api//schemas.py,"{""command"":""Get-Content src\\reservation_fixture\\api\\schemas.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,5,30,1,file_read,shell_command,src//reservation_fixture//api//reservation.py,"{""command"":""Get-Content src\\reservation_fixture\\api\\reservation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,6,31,1,file_read,shell_command,src//reservation_fixture//reservation//ports.py,"{""command"":""Get-Content src\\reservation_fixture\\reservation\\ports.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,7,32,1,file_read,shell_command,src//reservation_fixture//domain//models.py,"{""command"":""Get-Content src\\reservation_fixture\\domain\\models.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,8,33,1,file_read,shell_command,tests//test_cancellation_service.py,"{""command"":""Get-Content tests\\test_cancellation_service.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,9,39,1,file_read,shell_command,src//reservation_fixture//events//audit.py,"{""command"":""Get-Content src\\reservation_fixture\\events\\audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,10,40,1,file_read,shell_command,src//reservation_fixture//api//serializer.py,"{""command"":""Get-Content src\\reservation_fixture\\api\\serializer.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,11,41,1,file_read,shell_command,tests//test_api_schemas.py,"{""command"":""Get-Content tests\\test_api_schemas.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,12,42,1,file_read,shell_command,tests//test_repositories.py,"{""command"":""Get-Content tests\\test_repositories.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,13,43,1,search,shell_command,,"{""command"":""rg -n \""cancel_reservation|record_cancellation|reservation.cancelled|reserve_order|Publisher|publish|events\"" tests src"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\2026071...",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,14,51,1,file_read,shell_command,tests//test_reservation_api.py,"{""command"":""Get-Content tests\\test_reservation_api.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,15,52,1,file_read,shell_command,src//reservation_fixture//repositories//memory.py,"{""command"":""Get-Content src\\reservation_fixture\\repositories\\memory.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,16,53,1,file_read,shell_command,src//reservation_fixture//domain//money.py,"{""command"":""Get-Content src\\reservation_fixture\\domain\\money.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,17,54,1,file_read,shell_command,src//reservation_fixture//domain//errors.py,"{""command"":""Get-Content src\\reservation_fixture\\domain\\errors.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,18,55,1,file_read,shell_command,src//reservation_fixture//cancellation//__init__.py,"{""command"":""Get-Content src\\reservation_fixture\\cancellation\\__init__.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,19,65,1,file_read,shell_command,src//reservation_fixture//__init__.py,"{""command"":""Get-Content src\\reservation_fixture\\__init__.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,20,66,1,file_read,shell_command,src//reservation_fixture//api//__init__.py,"{""command"":""Get-Content src\\reservation_fixture\\api\\__init__.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,21,67,1,file_read,shell_command,src//reservation_fixture//events//__init__.py,"{""command"":""Get-Content src\\reservation_fixture\\events\\__init__.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,22,68,1,file_read,shell_command,pyproject.toml,"{""command"":""Get-Content pyproject.toml"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,23,69,1,search,shell_command,,"{""command"":""rg --files tests src"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":10000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,24,80,1,edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v4-natural/D_no_verification/20260717T064016Z-46f096c4/workspace/src/reservation_fixture/__init__.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/D_no_verification/20260717T064016Z-46f096c4/workspace/src/reservation_fixture/api/__init__.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/D_no_verification/20260717T064016Z-46f096c4/workspace/src/reservation_fixture/api/cancellation.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/D_no_verification/20260717T064016Z-46f096c4/workspace/src/reservation_fixture/events/__init__.py|D:/code/workspace/half-experiment-runs/reservation-v4-natural/D_no_verification/20260717T064016Z-46f096c4/workspace/src/reservation_fixture/events/cancellation_audit.py,"*** Begin Patch *** Update File: D:\code\workspace\half-experiment-runs\reservation-v4-natural\D_no_verification\20260717T064016Z-46f096c4\workspace\src\reservation_fixture\api\cancellation.py @@ from typing import Any, Callable +from re...",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,25,88,1,test_run|edit,apply_patch,D:/code/workspace/half-experiment-runs/reservation-v4-natural/D_no_verification/20260717T064016Z-46f096c4/workspace/tests/test_cancellation_api.py,*** Begin Patch *** Add File: D:\code\workspace\half-experiment-runs\reservation-v4-natural\D_no_verification\20260717T064016Z-46f096c4\workspace\tests\test_cancellation_api.py +from copy import deepcopy +from decimal import Decimal + +i...,1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,26,95,1,test_run,shell_command,,"{""command"":""pytest"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260717T064016Z-46f096c4\\workspace"",""timeout_ms"":120000}",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,27,101,1,search,shell_command,,"{""command"":""rg -n \""NotImplementedError|successor task|reservation.cancelled|cancel_reservation|record_cancellation_audit\"" src tests"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\D_no_verification\\20260...",1,10,10,
10,3,D_no_verification,20260717T064016Z-46f096c4,1,28,,,evaluation,HALF private evaluator,,public 29/29; hidden 10/10,1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,1,17,1,search,shell_command,,"{""command"":""rg --files"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,2,18,1,search,shell_command,README.md|pyproject.toml,"{""command"":""rg -n \""cancel|cancellation|reservation|booking\"" src tests README.md pyproject.toml"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_...",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,3,25,1,file_read,shell_command,src//reservation_fixture//api//reservation.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\api\\reservation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,4,26,1,file_read,shell_command,src//reservation_fixture//api//cancellation.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\api\\cancellation.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,5,27,1,file_read,shell_command,src//reservation_fixture//events//audit.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\events\\audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,6,28,1,file_read,shell_command,src//reservation_fixture//events//cancellation_audit.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\events\\cancellation_audit.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,7,29,1,file_read,shell_command,tests//test_reservation_api.py,"{""command"":""Get-Content -Raw tests\\test_reservation_api.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,8,30,1,file_read,shell_command,tests//test_cancellation_service.py,"{""command"":""Get-Content -Raw tests\\test_cancellation_service.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,9,41,1,file_read,shell_command,src//reservation_fixture//domain//models.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\domain\\models.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,10,42,1,file_read,shell_command,src//reservation_fixture//api//schemas.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\api\\schemas.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,11,43,1,file_read,shell_command,src//reservation_fixture//api//serializer.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\api\\serializer.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,12,44,1,file_read,shell_command,src//reservation_fixture//events//publisher.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\events\\publisher.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,13,45,1,file_read,shell_command,src//reservation_fixture//repositories//memory.py,"{""command"":""Get-Content -Raw src\\reservation_fixture\\repositories\\memory.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,14,46,1,file_read,shell_command,README.md,"{""command"":""Get-Content -Raw README.md"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,15,55,1,file_read,shell_command,tests//test_api_schemas.py,"{""command"":""Get-Content -Raw tests\\test_api_schemas.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
11,3,H_no_handoff,20260717T064519Z-34d32980,1,16,56,1,file_read,shell_command,tests//test_models.py,"{""command"":""Get-Content -Raw tests\\test_models.py"",""workdir"":""D:\\code\\workspace\\half-experiment-runs\\reservation-v4-natural\\H_no_handoff\\20260717T064519Z-34d32980\\workspace"",""timeout_ms"":10000}",1,10,10,
